ABN	Latitude	Longitude	Aged_Care_Activities	Aged_Persons	Aboriginal_or_TSI	People_at_risk_of_homelessness	Charity_Name
72094964575	-29.464739574999612	149.84164112200062		Y	Y		Barwon Division Of General Practice Limited 
72096826701	-33.82158483499961	151.1403278640006		Y		Y	Cyril Rosenbaum Synagogue Pty Limited
72101890340	-33.8657998259996	151.21010919800062			Y		Layne Beachley - Aim For The Stars Foundation Limited
72103273193	-33.704404676999616	150.91285241100059		Y	Y		Ozfame Incorporated
72104553620	-33.732622780999634	151.10140660400054	Y	Y			Seventh-Day Adventist Aged Care (Western Australia) Limited
72106080216	-33.88069393999962	150.93741507700054					Thien Phuoc Buddhist Association Inc 
72109070180	-33.77422654099962	151.08150653800055					Catholic Care Ministries Limited
72113406374	-31.4467355529996	152.90581782600054					Port Macquarie North Congregation of Jehovah's Witnesses
72119033261	-33.89653262099961	151.25504309900055		Y			St Marys Anglican Church Waverley
72123328674	-28.41546656099962	153.33680489700055			Y	Y	One Health Organisation
72132266457	-34.283674669999584	146.03828551200058			Y		Miyagan Aboriginal Development Association Incorporated
72139034585	-33.76772074099961	151.09949301900065					True Colours Foundation
72143552701	-33.795557782999595	151.18069653700059					American Academy Of Craniofacial Pain Australian Chapter
72148849550	-33.878627164999614	151.10098530900063					Chinese Presbyterian Church Burwood
72151597598	-31.997070511999596	115.91798463000055	Y	Y			Sacred Heart Monastery
72152031386	-34.02939502299961	150.83058192900057					Muslim Welfare Society Ltd. 
72153966552	-33.48162298599959	150.17414550700062					Connect Lithgow Inc
72154210670	-28.17195013999958	153.54215408700054		Y	Y	Y	Vibe Church Ltd.
72154425331	-33.75470350699959	150.97616198600065			Y		Little Wings Limited
72155160988	-33.739306614999634	151.05833791100054					The Trustee For Ccc Carlingford Benevolent Fund
72157920940	-32.943973814999595	151.75054659100056			Y		Nutrition Plus Ltd
72162995104	-32.765886707999584	151.60895390700057					Maitland Christian School Limited
72163036106	-30.63831953099958	152.9852897460006					Nambucca Heads Surf Life Saving Club Incorporated
72163047958	-34.427396433999604	150.88749349400064		Y	Y		Lighthouse Church Incorporated
72163717613	-33.869599972999595	151.20695930500062					The Trustee For The Douglas Izatt Trust
72166175202	-33.94336213599962	150.87569362900058					AMITY COLLEGE AUSTRALIA LIMITED
72168544397	-33.89064288199961	151.0149776040006					Barom Kagyu Chodrak Drupju Chuling Incorporated
72175383956	-33.83232228899959	151.20818780200057			Y		Jesuit Community North Sydney
72176084126	-33.29203333599963	151.43163502500056			Y		Central Coast Council of P&C Assocaiations
72187534216	-32.6543613219996	151.96339844500062		Y	Y		Uca - Karuah
72199314980	-36.6742892889996	149.79825969100057	Y		Y		Mumbulla Foundation Trust
72200526766	-33.8041884849996	151.0354984560006					Anglican Parish Of St Andrews Dundas With St Stephens Telopea
72214469043	-32.90269648099962	151.72063026400065					Cancer Nurses Society Of Australia- Hunter Regional Group
72223945762	-35.213032382999586	144.81998565300057			Y		Wanganella Advancement Committee Incorporated
72226625037	-33.920684569999594	150.92522727900064			Y		Kari Aboriginal Resources Incorporated
72228675331	-33.90030581999963	151.04432617100053					Liberty Hill Christian Centre
72249244087	-29.725822430999585	152.93993187000058					Catholic Parish Of St Patrick's South Grafton - St Joseph's Primary School Grafton South
72273036142	-33.869599972999595	151.20695930500062					The Trustee For Gwendolyn Mary Whitford Education Trust
72274550269	-33.23978679299961	151.48328174700055					The Presbytery Of The Central Coast
72283128623	-33.869599972999595	151.20695930500062					Margaret Harper Charitable Trust
72289976098	-33.91964548699963	151.05641203800064					Coptic Orthodox Church Australia NSW Parish Of St Demiana
72295590446	-30.225053499999603	149.44752585500055			Y		St Joseph's Catholic Primary School Wee Waa
72310605329	-33.48007635899961	150.15791242500063					Anglican Parish Of Lithgow
72322981320	-33.869599972999595	151.20695930500062					The Trustee For The Ethel Firth Trust
72327657719	-33.92620256599963	151.12370364600054	Y	Y	Y	Y	Canterbury Earlwood Caring Association Ltd
72342539563	-33.878663140999606	151.0996476310006					Han - Maum Baptist Church
72343759321	-34.00427773999962	150.7762192080006					The New Apostolate Consecrated In The Heart Of The Holy Family_Inc
72344192692	-32.933773962999624	151.76864361400055					St Johns Anglican Church Newcastle
72365738697	-32.90938697599961	151.61095053000054		Y			Northlakes Christian Church Incorporated
72366132531	-33.8657998259996	151.21010919800062					Port Kimbla Parish - Acpt (1342)
72382006365	-33.91638253599962	151.23547319000056					Foundation For Education And Training Limited
72383461714	-34.451846977999594	150.44737471900055					Highlands Christian Ministries Inc
72385562929	-33.8657998259996	151.21010919800062					Concord And Burwood Parish - Acpt (1075)
72390311376	-33.79417638999962	151.05599399700054	Y	Y			The Trustee For Manning Foundation
72392215729	-29.47027975499958	149.84588139900063		Y	Y	Y	Byamee Proclaimed Place
72392730576	-33.88944322399959	151.12762536400055					The Trustee For John Williams Memorial Charitable Trust
72410266331	-33.09007420699959	147.1469578820006			Y		Condoblin Local Aboriginal Land Council
72418425434	-31.274935993999577	149.27603845800058					Good Life Coonabarabran
72419187282	-34.044244385999605	150.76228541400064		Y	Y	Y	UCA - Lifeline Macarthur
72422457117	-34.044244385999605	150.76228541400064			Y		Walcha Community Centre Management Committee
72427124305	-33.7774207319996	151.14853774800054		Y			All Saints Air Force Memorial Church West Lindfield
72430259523	-33.869599972999595	151.20695930500062					Frank Leyden Tot E D Trust
72432216116	-35.10800281299959	147.35974038700056					Wagga Wagga Rsl Sub Branch
72456671663	-32.23683544399961	148.23877156800063			Y	Y	Narromine Community Skills Project Inc
72460698691	-35.09059261599958	150.55843315300058					Koinonia Christian Bookshop Ministries Association Incorparated
72462277581	-33.85456455499963	151.10403720500062		Y		Y	Concord Community Church
72509152869	-28.857526796999593	153.0374702630006	Y	Y			Casino Vision Impaired Local Client Support Group
72548307519	-33.88951505899962	150.94881202000056		Y			Van Lang Housing Cooperative Ltd
72558425483	-34.0514286329996	151.14987920000056		Y			St Andrews Anglican Church Cronulla
72582209745	-32.9305493859996	151.77082790800057					Ywca Hunter Region Inc
72595432164	-32.90417237099962	151.7228142090006					St Philip's Christian College Parent Teacher Fellowship
72596891930	-33.83594259299963	151.15681342000062					Anglican Parish Hunters Hill
72603281242	-33.8943525239996	151.0992638960006	Y	Y	Y		Association Of Blind Citizensof NSW Inc
72611706246	-33.745623859999625	151.19935109400058		Y	Y	Y	AFCM Global Inc
72615261801	-33.839014874999634	151.23684384600062					The Trustee For F J Foundation
72625084168	-28.83768467699963	153.43730041300057					Catholic Parish Of St Patricks Wardell
72626519418	-32.819730059999586	151.47931883500064	Y	Y		Y	Kurri Kurri Community Centre Incorporated
72637359173	-34.85682921299963	150.58775962800064					Nowra Anglican College P&F
72642868113	-34.334179292999636	150.91871675300058		Y		Y	Catholic Parish Of St Joseph's Bulli
72645947727	-33.89021860999958	151.2479147970006					Jewish Folk Centre Incorporated
72646615902	-33.924047051999594	151.18510611400063					Marist Brothers Community Incorporated
72646763851	-33.79674641499963	151.19812793700055					Evangelical Formosan Church Education Center Incorporated
72647195133	-33.6775222109996	150.61037354500058					Winmalee Gospel Chapel
72647684335	-34.0118863339996	150.72448521600063	Y	Y			The Reformed Church Of Liverpool Property Holding Association Incorporated
72649411892	-33.9035369919996	151.25496575200054					St Catherine's Foundation Limited Building Trust
72652162549	-33.82519965299963	151.19599986400056					Heart Kids Australia Incorporated
72655495764	-33.8945629789996	148.16011659400056		Y			Kyb4M
72658242804	-31.263167020999617	149.32336519100056					St Lawrence's Central - Coonabarabran
72662632151	-34.75977428799962	149.70394545200054	Y		Y	Y	Pejar Local Aboriginal Land Council
72665649438	-32.942385075999596	151.6653496190006					All Saints Parish Blackbutt South
72674124495	-33.761954800999604	151.27133626600062					Brookvale Public School Parents And Citizens Association
72679932115	-33.43418656999961	151.3426013350006	Y	Y		Y	Brisbane Water NSW Legacy
72682519459	-33.76197976599963	150.66977936100056					Blue Mountains Christadelphians
72687375593	-33.869599972999595	151.20695930500062					Elise Mcilroy Trust
72690645315	-31.652327213999627	152.79572952300055					Camden Haven Community College Incorporated
72693413797	-33.82488561599962	151.23885186100063					The Trustee For Seebeyondborders Foundation Australia
72698970349	-33.50320089299959	151.32068570300055					Woy Woy South P&C Assoc
72709931140	-33.82706211499959	150.96260251200056		Y			New Life Church Holroyd
72710653945	-33.82573103299961	150.9944783360006					Street Level Christian Community Inc
72713194154	-33.890806021999595	151.2206083370006					Sydney Girls High School P&C Association
72715383514	-31.97093136299958	152.5818395830006		Y	Y		Surf Life Saving Lower North Coast Branch Incorporated
72728050974	-33.81285223599963	151.10887726000055					Meadowbank Public School P&C Assoc
72740244865	-33.88914211599962	151.20235262400058					Greek Orthodox Archdiocese Aust Katina Hatzantonis Scholarship Fund
72745323544	-32.733147478999626	152.00001870000062			Y	Y	Tanilba Bay Baptist Church
72746361700	-33.869599972999595	151.20695930500062					The Trustee For The Ivy Stephenson Trust
72757927533	-33.89201593499962	151.2070617780006		Y	Y	Y	Australian Council Of Social Service
72761703283	-33.869599972999595	151.20695930500062					The Trustee For Maxwell & Merle Carroll Fund
72764433917	-33.965266833999635	151.13601615800064					MIss Sydney Australia Charity
72765529598	-35.36464447999958	149.2142444600006					Queanbeyan Congregation of Jehovah's Witnesses
72778150873	-33.72582390399958	150.2978998070006	Y		Y		Blue Mountains Aboriginal Culture and Resource Centre, an Aboriginal Corporation
72778330855	-33.78103664599962	150.79346332000057					Keymer Child Care Centre Incorporated
72782734663	-33.87848266499958	151.01225368200062					Creative Word Christian Centre Incorporated
72790188963	-33.80403319199962	151.19806737900058	Y	Y			The Fair Havens Association Forchristian Scientists Incorporated
72793379726	-31.275599925999586	152.0083594960006					Yarrowitch Public School Parents & Citizens Assoc
72801591317	-33.71849927399961	151.11199983900065	Y	Y	Y		Lions Eye Health Program Australia Inc (Lehp Australia)
72814149843	-33.919130611999606	151.07300629600059		Y		Y	St Andrews Anglican Church Lakemba
72823907843	-33.8657998259996	151.21010919800062					Catholic Archdiocese of Sydney
72832984859	-33.70742920099963	149.8627678640006					Oberon Christian Life Centre Incorporated
72838473404	-33.807899325999585	151.0040105650006					The Trustee For The Trustees Of The Roman Catholic Church For The Diocese Of Parramatta As Trustee For Ministry To Solo Parents & Their Families
72838675704	-33.760096681999585	150.77975497000057					Al-Rida Community Welfare Association Inc.
72842527880	-33.87412964999959	151.2660494440006			Y		Kincoppal-Rose Bay School Of The Sacred Heart Indigenous Fund
72842621441	-33.880991334999635	150.69196949100058					Luddenham Public School Parents & Citizens Association
72847375336	-35.35905693199959	145.73502369400057					Jerilderie RSL sub-Branch (RSL NSW)
72852636162	-29.3927299759996	149.59170958700054		Y	Y		Gwydir Family History Society Inc
72856752107	-29.3927299759996	149.59170958700054					Lewis R Hill Trust
72858874393	-33.74597641699961	151.28642186600064					Fisher Road School P&C Assoc
72859205872	-33.8847393519996	151.16229903800058					The Trustee for Order of Capuchin Friars Minor Trust
72863788198	-28.80963421499962	153.27723656400065	Y				Trustees Of The Roman Catholic Church Diocese Of Lismore
72867817268	-33.75002962299959	150.82329695200065	Y	Y	Y		Gilgai Aboriginal Centre Inc
72869698498	-33.8657998259996	151.21010919800062					North Ryde Parish - Acpt (1301)
72875840902	-33.8657998259996	151.21010919800062					Anglican Development Fund Diocese Of Bathurst
72889452590	-31.27672373599961	149.27342494500056		Y	Y	Y	Catholic Parish Of St Lawrence Coonabarabran
72896564633	-33.8657998259996	151.21010919800062					Bowral Parish - Acpt (1044)
72897538479	-36.707939572999635	149.11218998400057	Y	Y		Y	The Holy Transfiguration Monastery of Bombala Incorporated
72915423706	-35.38998660799962	149.20212561500057		Y			The Trustee For Queanbeyan Gospel Trust
72920573588	-34.35363715699958	150.48912527700054			Y		Hill Top Public School P & C Assoc
72920663272	-30.34437443899958	153.07395983600054		Y		Y	Boambee East Community Centre Inc
72945177814	-33.946138821999625	151.12790674900054					St Mary & St Mina Coptic Orthodox Church Sydenham
72947792791	-33.88313246799959	150.96891534900055		Y			"Iglesia Bautista ""La Gracia De Dios"""
72948480794	-33.80162465199959	150.96882382300055					Der-Huy Chinese School Inc
72953615055	-33.7976355709996	151.21139570200057					Glenaeon Parents And Friends Association Incorporated
72969316360	-33.69706873499962	151.28009083000063					Elanora Heights Community Centre Preschool Co-Operative Society Limited
72975294548	-33.76984176399958	151.06596105500057					Abaya Karam Helping Hand
72976280772	-33.91937101399958	147.20338408300063					West Wyalong Public School P&C Association Inc
72977638262	-33.7684595219996	150.90296420500056		Y	Y		Blacktown Meals On Wheels Services Inc.
72992408153	-28.816749667999602	153.2960893880006					Richmond Hill Community Pre School
72996492001	-35.84749915699962	150.1762092320006					Moruya Surf Life Saving Club Inc
73000509982	-33.81591400099961	151.16715868800054		Y	Y		Relationships Australia (NSW) Limited
73000580825	-33.73330792399963	150.9767731990006		Y	Y		Royal Life Saving Society Of Australia (New South Wales Branch)
73001286399	-33.83488072499961	151.1850065830006					The Foundation for Life Sciences
73001384345	-33.84221846599962	151.20549385900063					Cameragal Montessori School
73002882046	-33.89961629499959	151.1320570870006					Trinity Grammar School Foundation Ltd
73003130630	-33.90956043799963	150.98170267400064					Georges River Grammar School Ltd
73008593815	-33.724032145999615	151.0243101700006					Australasian Division Of The International Academy Of Pathology Limited
73011389314	-33.87180326999959	151.11667769000064		Y			Saint Joseph's Maronite Catholic Church - Croydon
73015809527	-33.869599972999595	151.20695930500062					The Trustee For The Arch Dawson Scholarships
73023590954	-33.4360998509996	151.35046731200055		Y			East Gosford Progress Association Inc
73023866851	-32.71500904199962	151.52833820300054		Y			Uca - Rutherford 
73027741940	-34.016342021999606	151.06148274200063		Y	Y	Y	Sutherland Shire Family Services Inc Southern Sydney Domestic Violence Court Assistance Sheme
73033923282	-29.460689565999587	153.20186958500062					Maclean District Historical Society Inc.
73046941127	-30.539035136999587	153.0164535520006					Urunga Sub Branch Of The Rsl Of Australia NSW Branch
73049439340	-31.063644661999604	152.81759225100063	Y	Y			Parklands Cottage Incorporated
73051680070	-33.8688541719996	151.22452425000063			Y		St. Vincents College Foundation Limited
73052275501	-33.890142716999605	151.24475267800062					Trustees Of The Sisters Of Charity Australia
73052470630	35.744150321681104	-90.56441626249972					The Oceania Project
73058889679	-33.65375819399958	150.89769965700054					Mccall Gardens Community Limited
73062253874	-33.91829999099963	151.22632941800055			Y	Y	National Children's And Youth Law Centre
73066497998	-33.786330995999606	150.94958069000063					The Boys' Brigade Australia In New South Wales
73068989953	-33.8331880919996	151.08563109400063					Churches Of Christ In NSW
73072091535	-33.8289482119996	151.20925532400054	Y	Y	Y	Y	International Society For Krishna Consciouness Sydney
73076491072	-33.869599972999595	151.20695930500062					The Trustee For Anna White Trust
73076671086	39.3919606770005	-9.040832435999562					District 201V6 Lions Foundation Ltd
73088313670	-33.8325294319996	151.15466950600057					The Spiritual Assembly Of The Baha'Is Of Hunters Hill
73091901441	-33.708174877999625	150.93505750200063					Combined Christian Churches Association Of Baulkham Hills Inc
73096628331	-33.75470350699959	150.97616198600065					The Trustee For Sws Plastic Surgery Research Foundation
73098895526	-33.88262640799962	151.02838196300058					New Hope International Limited
73103326021	-33.51409112099958	151.31063386000062	Y	Y			Peninsula A & B Limited
73103326085	-33.51409112099958	151.31063386000062	Y	Y			Peninsula Support Services Limited
73104285136	-33.7356245349996	150.95822864100057					Cystic Fibrosis Australia
73115456230	-33.88669700199961	151.1056614850006	Y	Y			Australian Nursing Home Foundation Limited
73127699978	-33.8657998259996	151.21010919800062					High Resolves
73135620370	-33.86600662999962	151.2085919500006			Y		Froebel Australia Limited
73138308899	52.149337620000495	4.532495652000421			Y		Sport UNE Pty Ltd
73141315776	-33.2352191209996	145.51175957100054					Hillston Show Society Inc
73142480260	-33.836896534999596	151.20485529900054					Cradio Limited
73142682916	-33.99381824899962	150.8547520460006		Y		Y	Christian Life Centre Ingleburn
73143506594	-33.895206334999614	151.18058763000056		Y			Organisation Intersex International Australia Limited
73150207794	-33.80403498999959	151.1710937750006					Gospel Operation International For Chinese Christians (Australia) Incorporated
73151314546	-31.86878698299961	152.37268577700058		Y			Appletree Foundation Limited
73154425038	42.13029212668141	-70.91404913016243					Glen Innes Congregation of Jehovah's Witnesses
73159701643	-33.8822264839996	151.2146417520006					Crown Street Public School Parents & Citizens' Association
73164421054	-31.960043033999625	141.46265238000058		Y	Y	Y	Lifeline Broken Hill Incorporated
73187217230	-33.883529460999625	151.2143499940006				Y	Chinese Presbyterian Church Benevolent Fund
73189181668	-33.83220716799963	151.22135652300062					Uca-St Johns Neutral Bay
73194629598	-35.356582437999634	149.2244020570006		Y			Queanbeyan Baptist Church
73195185842	-29.48767964999962	153.19263918700062			Y		Nungera Co-Operative Society Ltd
73202601354	-33.99298068899958	146.87842693800064					Tallimba Public School P&C Assoc
73205768259	-33.78614452399961	151.1714667180006					Catch the Fire Sydney Incorporated
73216093399	-33.869599972999595	151.20695930500062					The Trustee For Wagerup Sustainability Fund Charitable Entity
73220344884	-34.02898730499959	151.09794660400064			Y		Miranda Kindergarten Assoc Inc
73221472048	-33.8754469579996	151.21296530800055					Palvelupiste - Finnish Lutheran Community Care
73228052175	-33.891917734999595	151.25895348100062					Yeshiva Centre Chabad NSW Hq Scholarship Association Incorporated
73238967811	-33.6590098679996	151.1322045890006					The Mackenzie Leprosy Mission In Australia Incorporated 
73240689028	-33.98129328899961	151.08024891500054					Georges River College Oatley Senior High School Parents And Citizens Association
73242646361	-33.35327032999959	149.98735246000058					Saint Josephs Portland Parents And Friends Association
73247578181	-33.73673378899963	151.20770993100064					Merchant Navy RSL sub-Branch (RSL NSW)
73254938683	-33.88762937399963	151.24568501500062					The Trustee For Dalwood - Wylie Foundation
73262471160	-32.566144589999624	151.18455437300054			Y	Y	Singleton Family Support Scheme
73264747977	-30.28056652999959	153.09175743700064			Y		Brayside Community Preschool Inc
73271654772	-33.54031520299958	151.23566445900065					Divo Dive Voluntourism Incorporated
73274436523	-31.44731295499963	152.89226177200055			Y	Y	Mid Coast Care
73275849686	-33.8657998259996	151.21010919800062					Pymbly Parish - Acpt (1344)
73279749572	-34.910686045999626	150.5991720670006		Y	Y	Y	Stephen Gill Ministries
73280654731	-32.81215321099961	151.45619781900064		Y	Y	Y	Wonnarua Elders Council Incorporated
73283508604	-33.86713248999962	151.12994774200058					The Trustee For St Alban's Scripture In Government Schools Foundation
73294378005	-33.83912879599961	151.10580838400062					The Glorious Gospel Church
73301668247	-32.400572632999626	151.7578184090006					Uniting Church In Australia Dungog Stroud Disctricts Administration Committee
73347579901	-28.811020624999628	153.2771633810006					St Paul's Presbyterian Church Lismore
73392443236	-33.924019242999634	147.21890030000054					Wyalong And District Community Transport Group Incorporated
73393583996	-33.726177261999624	151.17019379400062		Y	Y	Y	Action For People With Disability Incorporated
73398906340	-34.056358433999605	151.02739804100054					Yarrawarrah Public School P&C Asssoc
73398958336	-32.919496229999595	151.73397477400056					Newcastle Christian Library
73403493876	-33.8657998259996	151.21010919800062					Ermington Parish - Acpt (1125)
73404212390	-33.8657998259996	151.21010919800062		Y			Uca - St Mary's Wesley Memorial Christian Centre
73408678659	-33.87225235999961	150.89130986300063					Holy Apostolic Catholic Assyrian Church Of The East Youth Association Sydney
73426113343	-32.91456620499963	151.78418130200055					Catholic Parish Of St Peter In Chains Stockton
73430550587	-34.440022529999624	150.85314497400054		Y		Y	Figtree Anglican Public Benevolent Institution For The Relief Of Poverty Sickness And Suffering
73440041250	-30.348852851999595	153.08921878700062					Catholic Parish Of Mary Help Of Christians Sawtell - Catholic Care Of The Aged
73467015481	-33.35233542599963	149.0506515900006			Y		Mid Western Cag Incorporated
73468351619	-33.857325050999634	151.19037768000055					Leichhardt Historical Journal
73470086952	-33.4069107779996	149.59972414500055					Catholic Education Office Bathurst
73479353649	-33.73341976699959	151.10058770300054					Sydney Adventist Hospital Foundation Incorporated
73500315876	-33.8657998259996	151.21010919800062					Riverwood-Punchbowl Parish - Acpt (1371)
73500536968	-33.883086290999586	151.26164095000058					Brainrevolution.Org
73501219011	-34.09774422299961	150.81336102200055					Bradbury Congregation of Jehovah's Witnesses
73506224206	-33.390949777999595	149.55066892300056		Y			Baptist Church Bathurst
73509288727	-33.50030648399962	150.16899240200064					Lithgow City Band Incorporated
73512245648	-33.74476177499963	151.21185180200064					Davidson High School Parents & Citizens Association
73521240169	-36.68408146599961	149.84574413600058			Y		Cobargo Pre School Inc
73522479291	-31.09333951999963	150.93532840500063		Y	Y	Y	Centacare New England North West
73526639688	-32.76455082899963	151.6318221410006					The Umbrella Foundation Australia
73532125414	-33.872730374999605	151.16702275300054				Y	The Transparent Charity Incorporated
73548175224	-29.661273096999594	152.9462875000006					Grafton North Congregation of Jehovah's Witnesses
73549301405	-34.6716644319996	150.85012485600055		Y			Lions Club Of Kiama Inc Cancer Care Fund
73568544369	-33.90225936299959	151.18567718300062					Triratna Buddhist Community (Sydney) Incorporated
73570706303	-33.8387201209996	151.20614477500055					The Trustee For The Allan Spurgeon Tinsley Training Fund
73576716265	-36.25245916999961	149.08820914500063	Y	Y	Y		SNOWY MONARO ASSEMBLY OF GOD
73577248629	-35.83472699699962	146.80495966200056				Y	Rural Care Link Inc
73586519079	-33.7713818569996	150.8075121980006					Quakers Hill Arabic Congregation of Jehovah's Witnesses
73589597841	-33.69799209799959	150.57735251000054		Y			Anglican Parish Of Springwood & Winmalee
73603409976	41.383806932345124	-70.52259929142332		Y			Murramarang Men's Shed Inc.
73605268711	-33.727956439999616	150.9802477470006					Dayspring Church Incorporated
73616203943	-33.83269403199961	151.0130811110006	Y	Y		Y	Metropolitan Community Church  Good Shepherd Western Sydney Incorporated
73629696464	-33.92092478199959	151.0244979000006	Y			Y	Hwa Yen Buddhist Institute
73632865486	-31.110892088999606	150.91835901400054			Y		St Peters Pre School Tamworth Incorporated
73638163583	-33.77465284699963	151.07915376000062		Y	Y		Epping Church Of Christ Inc.
73639088646	-33.77465284699963	151.07915376000062		Y			The Trustee For Liverpool Catholic Club Ancillary Trust
73650652282	-33.73982371399961	151.13776368400056		Y			Pymble Catholic Parish Of Sacred Heart And Our Lady Of Perpetual Succour
73652976145	-33.95250283399963	150.86096418300065					The Trustee For The Al-Saeed Educational And Welfare Trust
73653915054	-33.7259365149996	150.80915942400054					Shalvey Public School Assoc
73655152043	-33.631000580999626	150.28723257400054		Y		Y	Catholic Parish Of Sacred Heart Blackheath
73667057590	-35.52752923399959	144.9605595430006			Y		Deniliquin Childrens Centre Incorporated
73682230424	-34.326759298999605	150.91197472300064					Bulli Public School P & C Association
73693025887	-30.338180808999596	153.06913023600055				Y	Frontier Projects Incorporated
73699559602	-33.85627596399962	151.10187128200062					The Trustee For The Arnott's Foundation
73703569047	-29.67294366799962	152.92332890400064			Y		Westlawn Pre-School Inc
73709828457	-33.2240593449996	151.19601989200055					Mountain Before And After School Care Incorporated
73719758550	-31.435999726999626	152.91512915300063					Port Macquarie Public School P&C Association
73721213191	-34.856233386999634	150.60037903500063		Y	Y		Nowra Local Aboriginal Land Council
73723512095	-36.6787165919996	149.8330632490006					Baptist Church Bega
73734074344	-33.87157122999963	151.20823277100055		Y	Y		Uniting Mission And Education
73735992732	-33.88810052299959	151.20646807300056		Y			Presbyterian Church Of Aust In The State Of NSW-Ministry And Mission Committee
73738289843	-30.306856004999588	153.12781118000055	Y	Y	Y	Y	Genhealth Incorporated
73748242146	-30.306856004999588	153.12781118000055		Y		Y	New Horizons Community Church Incorporated
73750458969	-33.867736872999615	151.2054908610006					Combined Services RSL sub-Branch (RSL NSW)
73751327538	-33.463654865999615	151.1140363030006		Y			Spencer Community Progress Group Incorporated
73762681460	-33.35996673899962	151.4494212910006		Y		Y	Tuggerah Lakes Christian Fellowship Incorporated
73779911915	-34.8467441079996	150.74300716000062		Y			St Peters Anglican Church Shoalhaven Heads
73782976857	-33.860252833999596	151.07711208400065					Lidcombe Spanish Congregation of Jehovah's Witnesses
73785606884	-36.44122938199962	148.5621899960006					Riding For The Disabled Association (NSW) Snowy Mountains Centre
73787591719	-34.76129096599959	147.5770196690006					Temora Assisting People In Need Incorporated
73791642588	-34.050755296999625	151.1101913620006					Cellolar Biology Meeting Incorporated
73794518715	-33.89734568999961	151.18082619900053					Assembly Of Confessing Congregations Incorporated
73818179759	-33.88699980499962	151.18799926900056					University Of Sydney Union
73832465622	-33.76280741299962	151.21116654800062					Forestville RSL sub-Branch (RSL NSW)
73835974515	-33.82965413599959	151.1308945240006					The Trustee For The Sunflower Foundation
73836243818	-33.9033559169996	151.26576550600055			Y		Valerio Daniel de Simoni Association Incorporated
73836940041	-33.846754938999595	151.03409602300064				Y	St Philips Anglican Church
73850146598	-33.846754938999595	151.03409602300064					M V Jones
73861250031	-33.91811705699962	151.2475689540006					Randwick School Club
73866037848	-33.8657998259996	151.21010919800062					Catholic Development Fund - Archdiocese Of Sydney
73876446101	-33.81239969199959	151.18502548500055					Emergency Shelter Exhibition Pty Ltd Trustee For Emergency Shelter Trust
73876837131	-33.69911692299962	150.55617571000062					Langham Partnership (Australia) Incorporated
73877964532	-35.3001937129996	148.22028871000055		Y	Y		Ideas Information On Disability Education Awareness Services Incorporated
73881755779	-31.44436358799959	152.89298127600057		Y	Y		The Hastings Mens Shed
73890511469	-28.867133973999614	153.55587046900064	Y	Y	Y		Jali Local Aboriginal Land Council
73897609980	-33.91771721599963	151.1235057830006					On Nuri Sarang Church Of Christ Incorporated
73902294091	-33.805285245999585	150.79139353900064					Uca-Harold Wheen Preschool
73903012296	-34.805667821999634	147.6886764270006					Junee Christian Education Association Incorporated
73904270685	-33.7713818569996	150.8075121980006					Prospect Spanish Congregation of Jehovah's Witnesses
73910514252	-33.281091930999594	151.56662931500057					Norah Head Boating and Recovery Club Inc.
73915089105	-30.97814900399959	150.25762833300064		Y			Gunnedah Uniting Church
73915272845	-33.869599972999595	151.20695930500062					The Trustee For Otto Spear Trust
73916027123	-33.869599972999595	151.20695930500062					The Trustee For John Barr Mccrum Estate
73916914758	-32.55364058599963	149.0767506370006		Y			Uca - Wellington And District Congregation
73919856862	-30.28849366399959	153.09259865700062					Coffs Harbour Church Of Christ
73930623274	-33.8657998259996	151.21010919800062					Epping Parish - Acpt (1124)
73936118406	-33.85366236499959	151.03105227200058		Y			Western District Chinese Christian Church Inc
73948372658	-33.77100376299961	151.16719946000057					Rabbinical Council Of NSW Incorporated
73951959095	-33.869599972999595	151.20695930500062					The Trustee For The Will And Ruby Weaver Endowment
73952483252	-31.87122790299958	152.37263599600055		Y	Y		Anglican Parish Of Wingham
73958697458	-33.95564677599958	150.95069072400054					P&C Association Holsworthy High School
73978612885	-35.85901926599962	146.87750920900055					Pioneer Museum & Historical Society Inc
73978624436	-33.40865003799962	151.45244241000057		Y		Y	The Trustee For The Reformed Church Of Gosford Trust Fund
73987027171	-33.67104967299963	151.30234688700057			Y		The Trustee For Rugby Youth Foundation Trust
73992548854	-33.7233965839996	151.09591160700063		Y			Uca - Normanhurst
73993033747	-33.869599972999595	151.20695930500062					The Trustee For John D Phillips
73995144181	-33.8657998259996	151.21010919800062					Church Property Trust - Dapto St Luke Legacy Est
73997917961	-33.42135001999958	149.58216820700056	Y	Y			Bathurst Information And Neighbourhood Centre Incorporated
73998326066	-33.42135001999958	149.58216820700056					Springwood Spiritualist Church
74001481107	-33.872878362999586	151.24900764100062			Y		Cranbrook Foundation Ltd
74001569099	-28.80963421499962	153.27723656400065					Etoska Pty Ltd
74001614384	-33.862188368999625	151.21203850900054					Biennale Of Sydney Ltd
74002526007	-33.8629373539996	151.21004339000058					Australian Institute Of Management NSW & Act Training Centre Limited
74002721217	-33.83895251799959	151.2079833420006		Y	Y		Workventures Ltd.
74002725779	-35.1131658529996	147.37294268500057			Y		The Wiradjuri Christian Development Ministries Ltd
